user_id,rank,artist_name,playcount,mbid
196,28,Jon Brion,320,a32e4aac-1db8-4dc6-be34-a813c4530627
196,29,Kath Bloom,315,9913fdad-4b37-401c-bb75-b15f4da3db7f
196,30,Open Mike Eagle,271,4508a423-daaa-4d43-a839-aa1a9be88a9c
196,31,Paul McCartney,271,ba550d0e-adac-4864-b88b-407cab5e76af
196,32,Animal Collective,264,0c751690-c784-4a4f-b1e4-c1de27d47581
196,33,Geese,254,e0c97a4d-c392-41a9-a374-57af3e3eeab3
196,34,They Might Be Giants,247,183d6ef6-e161-47ff-9085-063c8b897e97
196,35,Jonny Greenwood,245,e9fcfbbf-1743-4f73-8744-ada8da7394ea
196,36,Bernard Herrmann,236,74cad662-0eb6-4044-908e-04680457957a
196,37,Joy Division,234,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd
196,38,Nico,234,
196,39,Sérgio Ricardo,234,482a9b74-712a-4902-a5b2-69ebe10c7f33
196,40,TV on the Radio,233,eb872766-98f6-453d-883f-2ae908a18315
196,41,Daniel Johnston,231,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76
196,42,Brian Wilson,224,
196,43,Coma Cinema,223,cd03ee03-deb6-4f9c-be24-970f34602de2
196,44,The Rolling Stones,213,b071f9fa-14b0-4217-8e97-eb41da73f598
196,45,Blur,200,ba853904-ae25-4ebb-89d6-c44cfbd71bd2
196,46,Jeffrey Lewis,187,6a46ba2a-507d-455e-8588-fb39b3d04685
196,47,Julie Byrne,182,4266bddb-2a59-445c-9b90-29f84dfffff6
196,48,Sparklehorse,181,45be8e20-3c3c-4e78-98f0-b5bdecf2f703
196,49,Dr. Dog,179,e9aed5e5-ed35-4244-872e-194862290295
196,50,Akira Yamaoka,168,23a32153-7314-4359-a5cd-9e584fe83504
197,1,The Mars Volta,136,20883363-1ea4-4d72-ad72-c0e767038f3e
197,2,Sonic Youth,112,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9
197,3,Brant Bjork,97,9c17713b-14f7-47ee-b0ba-87802d186aab
197,4,The Horrors,87,
197,5,The Raveonettes,87,79255a50-40df-447f-9612-2cf669080196
197,6,Neils Children,85,6e8853ac-58ee-499e-8cdd-883a5797721a
197,7,The Modern Lovers,83,535f06f0-7ea2-41a4-a967-743b25558805
197,8,Portugal. The Man,80,3599a39e-4e10-4cb5-90d4-c8a015ebc73b
197,9,Sparta,75,
197,10,Joy Division,74,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd
197,11,x rOsa x,74,
197,12,Tool,69,66fc5bf8-daa4-4241-b378-9bc9077939d2
197,13,Amenra,64,e7af1101-e51a-4eaf-ae2e-b4de760bd428
197,14,Babyshambles,61,8e1e03fe-ebbc-467a-b541-857144db10fb
197,15,Black Cock,60,5369f018-0950-4942-a551-5e57f1e47d82
197,16,Apache Beat,58,933ba1b5-1c94-45c2-8048-1aa32f860c21
197,17,The Stooges,58,794c6bf2-3241-416f-9b8f-24e2d84a1c4b
197,18,Sepultura,56,1d93c839-22e7-4f76-ad84-d27039efc048
197,19,Jesu,55,ae69d81f-552d-4013-8dfc-4778d8f38742
197,20,Omega Massif,50,b6db3ab9-5409-440d-ba9d-9ef6f0a913d6
197,21,Celeste,48,
197,22,Jamie T,48,bc883961-64d4-46b3-8b1c-64009854291c
197,23,Dÿse,47,90d69386-fe84-4d5f-88b8-619ac71cc8bc
197,24,Rotor,47,e9fe16c6-1905-402c-afd6-8c3bb9762b15
197,25,Tephra,46,df2da129-0c4d-4feb-9191-2cd4ea88bd93
197,26,Peter Doherty,43,94f6def3-dbfe-403b-bb40-d324c8c13fbb
197,27,My Sleeping Karma,42,0ace8a60-9af1-4ab5-97f3-3278f8aa2219
197,28,Techno Animal,42,e9a7c1b9-dcb6-4cf5-b200-f9630ac68ec7
197,29,Omar A. Rodriguez-Lopez,41,
197,30,Hilight Tribe,40,1c8f8ab5-ba03-4aa6-9eab-850e1d3a2ff7
197,31,Pixies,40,b6b2bb8d-54a9-491f-9607-7b546023b433
197,32,Colour Haze,37,028505e2-3cfb-477d-b58d-5c2cfebe85c8
197,33,Brant Bjork and The Bros,36,1378166f-683f-4ad8-a59c-1cb6fe3ba305
197,34,Isis,36,
197,35,Warsaw,36,bb4adc50-5455-45c1-8600-6fb22e202f83
197,36,Admiral Angry,35,
197,37,Modeselektor,35,8a7a4e72-a099-425f-8238-80706fc1c746
197,38,Rorcal,35,27030b71-0eb7-4dc9-93f5-6f43b9970d73
197,39,Black Sheep Wall,33,af3e312f-88ff-4f52-b1e4-51531d0e0005
197,40,Dirty Pretty Things,33,648615ca-ca74-460d-928a-2bae67ae6d14
197,41,Suede,33,
197,42,The Antikaroshi,33,f4c38293-5d4c-45ca-bffc-eab8929cb534
197,43,Scorn,32,
197,44,PJ Harvey,31,e795e03d-b5d5-4a5f-834d-162cfb308a2c
197,45,Knut,29,
197,46,Latitudes,29,8565aa2f-862e-4fb5-b59b-3ee11072a9e0
197,47,Monotremata,29,1e2be9eb-6c0b-4ce5-a5d5-70988808b8f4
197,48,The Sonics,29,
197,49,Greymachine,28,bdcbf2d1-9422-4c48-b464-e4f57e6e0311
197,50,Tombs,28,8b2cccef-ad8b-4029-911e-14157e4cd5ae
198,1,Megadeth,7001,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e
198,2,The Beatles,4300,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d
198,3,Алиса,3661,a1f0bd3b-6977-4ab2-8d5c-2464bada895d
198,4,Iron Maiden,3038,
198,5,Крематорий,2934,9b135e33-2fbc-4155-b351-cc2a39997975
198,6,Кино,2639,064db6e8-fdfb-4acb-a327-fc2de75b37de
198,7,Чиж & Co,2381,bec3b214-0f07-4026-a859-07b7bbaa6ce0
198,8,Metallica,2200,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
198,9,Pink Floyd,2078,83d91898-7763-47d7-b03b-b92132375c47
198,10,Guns N' Roses,1823,eeb1195b-f213-4ce1-b28c-8565211f8e43
198,11,Король и Шут,1819,0944e98f-0b9f-4574-babc-7badf4cd0f74
198,12,Therion,1712,c6b0db5a-d750-4ed8-9caa-ddcfb75dcb0a
198,13,King Diamond,1678,00565b31-14a3-4913-bd22-385eb40dd13c
198,14,Ария,1675,1f36a3a2-9687-4819-ac55-54d7ff0b8b88
198,15,Accept,1645,41f4d85a-0bd7-4602-a3e3-8c47f36efb0a
198,16,Slayer,1586,bdacc37b-8633-4bf8-9dd5-4662ee651aec
198,17,Deep Purple,1566,79491354-3d83-40e3-9d8e-7592d58d790a
198,18,Judas Priest,1546,6b335658-22c8-485d-93de-0bc29a1d0349
198,19,Led Zeppelin,1525,678d88b2-87b0-403b-b63d-5da7465aecc3
198,20,Калинов Мост,1509,98c74230-3a02-4f96-8b09-805958663527
198,21,Queen,1472,0383dadf-2a4e-4d10-a46a-e9e041da8eb3
198,22,Aerosmith,1469,3d2b98e5-556f-4451-a3ff-c50ea18d57cb
198,23,AC/DC,1462,66c662b6-6e2f-4930-8610-912e24c63ed1
198,24,Scorpions,1451,c3cceeed-3332-4cf0-8c4c-bbde425147b6
198,25,Kreator,1404,39822e8d-f24e-4f07-b51b-28b22e59fbdb
198,26,Александр Градский,1338,be3cd5d7-ba60-4533-a42d-385b680d4884
198,27,W.A.S.P.,1305,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79
198,28,Nazareth,1271,91942fba-fa84-45b7-a778-87af686becc5
198,29,Helloween,1268,765774a0-2060-469b-8b7d-612eea48579b
198,30,Ozzy Osbourne,1263,8aa5b65a-5b3c-4029-92bf-47a544356934
198,31,Def Leppard,1253,7249b899-8db8-43e7-9e6e-22f1e736024e
198,32,ДДТ,1237,f7456b5b-e5a5-454e-b5db-047308210c8e
198,33,Zемфира,1232,
198,34,Сектор Газа,1147,2abdd525-55ca-4263-b3b0-d5cdd8edbd02
198,35,Alice Cooper,1081,ee58c59f-8e7f-4430-b8ca-236c4d3745ae
198,36,Dio,1074,
198,37,Dream Theater,1069,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d
198,38,Black Sabbath,1007,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
198,39,Running Wild,995,ad73761f-c66d-4149-899d-21f56d1969a1
198,40,The Rolling Stones,887,b071f9fa-14b0-4217-8e97-eb41da73f598
198,41,Dire Straits,885,614e3804-7d34-41ba-857f-811bad7c2b7a
198,42,U.D.O.,853,3fef3bbc-53eb-46f8-8679-980d0c943c34
198,43,Аквариум,842,8d741103-d319-4cc8-9f4f-9926b5bf112a
198,44,Manowar,836,00eeed6b-5897-4359-8347-b8cd28375331
198,45,Motörhead,836,57961a97-3796-4bf7-9f02-a985a8979ae9
198,46,Rainbow,834,
198,47,Gary Moore,824,a8806b5c-3ee0-4277-94d3-1a5427a7707c
198,48,Машина Времени,809,1b67ca7b-3da9-4607-a5aa-93ed56034924
198,49,Секрет,805,d67b79c0-a026-43ee-9e5f-68141ef31018
198,50,Whitesnake,802,5dedf5cf-a598-4408-9556-3bf3f149f3ba
199,1,Nirvana,818,
199,2,In Flames,463,31745282-b1ea-4d62-939f-226b14d68e7c
199,3,The Killers,434,95e1ead9-4d31-4808-a7ac-32c3614c116b
199,4,Mando Diao,406,ea854cc1-13fc-4fd0-86a5-d2c7dba06764
199,5,Red Hot Chili Peppers,386,8bfac288-ccc5-448d-9573-c33ea2aa5c30
199,6,Coldplay,354,cc197bad-dc9c-440d-a5b5-d52ba2e14234
199,7,The Sounds,308,
199,8,Bullet for My Valentine,272,d530dbf9-69b1-404f-98f2-0431104f5a1e
199,9,Death Cab for Cutie,268,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6
199,10,Millencolin,263,a11aacf5-fcbe-47f9-b065-75f4466c00ae
199,11,Koяn,257,ac865b2e-bba8-4f5a-8756-dd40d5e39f46
199,12,Led Zeppelin,257,678d88b2-87b0-403b-b63d-5da7465aecc3
199,13,Timbuktu,242,d36fe8ec-df8e-4c96-8d8f-df815a8ee52c
199,14,Less Than Jake,238,e54e065f-0ce6-4779-9a9a-afd7b997471f
199,15,Franz Ferdinand,235,
199,16,Bloodhound Gang,231,
199,17,Hellogoodbye,220,3fa7095b-4447-465e-a784-14b07789d7a1
199,18,CKY,215,4ed35152-5207-4101-8904-6cb5d159b545
199,19,Lostprophets,211,ef6e2e49-aa93-41bd-89b0-8c7d2f260a83
199,20,Shout Out Louds,204,25a757f1-9fbe-4c52-be2e-1a5294fb25b9
199,21,Children of Bodom,195,f57e14e4-b030-467c-b202-539453f504ec
199,22,The Hellacopters,192,6be97d02-b66e-46d5-931c-0a81087fecbc
199,23,Slipknot,189,
199,24,Jimmy Eat World,186,bbc5b66b-d037-4f26-aecf-0b129e7f876a
199,25,Foo Fighters,184,67f66c07-6e61-4026-ade5-7e782fad3a5d
199,26,The Offspring,181,23a03e33-a603-404e-bcbf-2c00159d7067
199,27,The Kooks,179,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e
199,28,Fall Out Boy,165,516cef4d-0718-4007-9939-f9b38af3f784
199,29,Opeth,165,c14b4180-dc87-481e-b17a-64e4150f90f6
199,30,Promoe,164,6ec73176-6ea6-49d3-87e8-35b5fe6813f5
199,31,Turbonegro,164,6ee1ab2b-885c-4c91-b9a5-46b3f6769812
199,32,Jack Johnson,156,ff6e677f-91dd-4986-a174-8db0474b1799
199,33,The Hives,156,487bfd74-71bf-46dd-b89c-80b7a0f06f2f
199,34,Blindside,153,
199,35,Linkin Park,144,f59c5520-5f46-4d2c-b2c4-822eabf53419
199,36,30 Seconds to Mars,142,
199,37,Billy Talent,137,fd429857-5ace-4609-ae54-1502c3bdac11
199,38,Björn Rosenström,130,512dadba-faa1-45e5-9522-6ea3c07853a2
199,39,Enya,129,4967c0a1-b9f3-465e-8440-4598fd9fc33c
199,40,The Streets,127,
199,41,The White Stripes,127,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5
199,42,Neverstore,126,7d4fb13a-723c-40b5-8f94-9ddab0b5a3da
199,43,Placebo,126,
199,44,Shakira,126,bf24ca37-25f4-4e34-9aec-460b94364cfc
199,45,Eminem,122,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
199,46,Marilyn Manson,120,
199,47,Muse,120,9c9f1380-2516-4fc9-a3e6-f9f61941d090
199,48,Arctic Monkeys,115,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a
199,49,HIM,115,
199,50,Black Sabbath,114,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
200,1,Lana Del Rey,13418,b7539c32-53e7-4908-bda3-81449c367da6
200,2,Nicole Dollanganger,8806,e0cce4c8-9003-46ea-9761-23dee9f431bd
200,3,Orbit Culture,5534,c4f8b170-36cf-4774-bbe9-8d93d204a681
200,4,Ethel Cain,4459,677e31f1-4035-463c-8ca4-41175440c919
200,5,Sybreed,3753,60e2aa69-a4b7-419a-bbfc-f253fb21be9c
200,6,Chelsea Wolfe,3414,60e8e938-365e-4429-a141-4c79eb49588d
200,7,DEATHGAZE,3347,533f085c-aa28-4a71-8ba5-ee1a78ce1574
200,8,Kent,3035,c2764f38-febf-4e47-a0d7-687980aabf38
200,9,In This Moment,2477,29266b3d-b5ae-4d09-b721-326246adf68f
200,10,Moi dix Mois,2400,935d146a-ab8a-4745-b4c4-6043d4cc15c4
200,11,Johnny Cash,2239,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86
200,12,MALICE MIZER,2088,3897cf7f-9aac-4eef-aacb-ca0accdee9a2
200,13,The Pretty Reckless,1963,54f8c12e-571c-4c5a-9f79-5336b39e84b0
200,14,Rome,1876,
200,15,蜉蝣,1840,ebc58277-1927-4d64-8832-0ea754138b7f
200,16,Nightwish,1666,00a9f935-ba93-4fc8-a33a-993abe9c936b
200,17,DIR EN GREY,1638,ab309b83-904f-4e2c-8d11-a0223bba51f9
200,18,Swans,1596,3285dc48-9505-469d-ad8a-bdf2d3dba632
200,19,The Angelic Process,1392,03bd2233-5878-46a4-9a4c-cbfe78dc301c
200,20,Rammstein,1379,b2d122f9-eadb-4930-a196-8f221eeb0c66
200,21,Lifelover,1150,4d591f86-cb45-4cc1-b04b-88d11bea2744
200,22,Versailles,1140,
200,23,Raubtier,1028,12ffff5e-99b5-487a-9a3b-9a40374275f5
200,24,lynch.,860,e55aa79e-e1a6-4e01-81c9-d90cdbc832af
200,25,UnsraW,813,57f557b0-22c3-48bb-a639-af88b8977800
200,26,D'espairsRay,760,20fb6261-2468-4eb7-acfa-48bdd67929a6
200,27,Shadow Domain,754,9406c15a-5791-4f94-ba3d-065e483596c0
200,28,Zeromancer,729,0b5aab47-3b3b-45f4-8488-2fc98e035166
200,29,SubRosa,709,2b28e61f-b615-4af6-8257-cf684724c851
200,30,the GazettE,699,8d4c13de-6e61-4a8e-ac4d-d0e1996bcef8
200,31,De Lyckliga Kompisarna,691,f19f8bf2-9d18-4fb5-a184-e76bef751ead
200,32,Velvet Eden,671,ee9d0e87-6777-4af4-887e-42e88b484165
200,33,Marilyn Manson,644,
200,34,Dio - Distraught Overlord,597,
200,35,Stars of the Lid,596,a1154343-1ea1-4007-97d3-2382482a90cd
200,36,Gojira,577,
200,37,Ost+Front,551,8597d6bf-5860-4c0e-9610-9eb2cf1b5c2d
200,38,9GOATS BLACK OUT,550,6c9dacb7-5e7f-473c-8057-05166e4b5732
200,39,Poppy,517,4ad8190b-d2fd-46f8-a3d9-c0f55c034976
200,40,Heilung,514,e52c3c7a-1ded-49e0-91d3-f627658b3d8a
200,41,Thåström,488,
200,42,Korpiklaani,486,50eec634-7c42-41ee-9b1f-b41d9ca28b26
200,43,Grimes,483,7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222
200,44,exist†trace,471,6ff66a0e-baf5-4519-8498-cb76ba8ae3f7
200,45,Alestorm,451,c0252a1b-0133-46bb-8c4f-cade46349ec3
200,46,Hole,442,
200,47,Within Temptation,436,eace2373-31c8-4aba-9a5c-7bce22dd140a
200,48,cocklobin,434,14465c6f-1eb5-47a3-8050-f54ca1b13bd2
200,49,:Of the Wand & the Moon:,424,ab80d6b3-0caf-4040-9a9a-6ed3c88d941d
200,50,-OZ-,400,4414f6d2-e035-426a-b95d-01271b95acd1
201,1,David Bowie,1368,5441c29d-3602-4898-b1a1-b77fa23b8e50
201,2,Johnny Cash,1319,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86
201,3,Joy Division,895,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd
201,4,Patsy Cline,894,ad82dd72-0df3-4a09-8d7a-1af9c9e80522
201,5,The Smiths,838,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27
201,6,Holly Golightly,799,c0d96e6b-ee48-422d-8c28-f169ada973a8
201,7,The Cure,794,69ee3720-a7cb-4402-b48d-a02c366f2bcf
201,8,Dolly Mixture,714,c2f0fb92-4e5d-4136-97d9-043e10ee1154
201,9,Dum Dum Girls,711,ca405011-906d-4090-992f-f230739278b1
201,10,Veruca Salt,633,86e8e21a-d29f-47d2-bbf0-e079f7044e71
201,11,The Raveonettes,621,79255a50-40df-447f-9612-2cf669080196
201,12,Blonde Redhead,581,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219
201,13,The Kills,554,2c629b8c-d751-4131-b785-5690bb5e0fd7
201,14,Sonic Youth,541,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9
201,15,Elvis Presley,496,01809552-4f87-45b0-afff-2c6f0730a3be
201,16,Los Fresones Rebeldes,496,ef2b40e0-8a32-4de6-b31f-1e7258d654c3
201,17,Billie Holiday,493,d59c4cda-11d9-48db-8bfe-b557ee602aed
201,18,Siouxsie and the Banshees,487,78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2
201,19,Ramones,478,d6ed7887-a401-47a8-893c-34b967444d26
201,20,Blondie,449,4d2956d1-a3f7-44bb-9a41-67563e1a0c94
201,21,Dinah Washington,437,d385947d-c00d-4311-9cf1-a032a1d4040b
201,22,Beirut,429,
201,23,Los Vegetales,422,8efe2d18-9545-4a93-b3d5-a010a79adc44
201,24,Nouvelle Vague,422,b017a7ae-e5ee-4675-bb13-c83346134971
201,25,Best Coast,420,5ab8835e-ac44-4055-9c11-7878199606b5
201,26,The Slits,415,cd754e04-eafb-46ad-828b-d6d7d4001a62
201,27,The Knife,411,bf710b71-48e5-4e15-9bd6-96debb2e4e98
201,28,The Cramps,410,96c1edac-1011-4cb8-882c-27248de35071
201,29,The Libertines,408,
201,30,Talking Heads,406,a94a7155-c79d-4409-9fcf-220cb0e4dc3a
201,31,Vincent Gallo,405,59e7ace7-3233-4f56-af78-4765957402cb
201,32,Decima Victima,397,f3243cd7-3ef3-4e68-b02d-61fcfab3e405
201,33,The Strokes,396,f181961b-20f7-459e-89de-920ef03c7ed0
201,34,Alaska y Los Pegamoides,395,d7a16aab-6822-4d14-985e-8f87a2602051
201,35,New Order,371,f1106b17-dcbb-45f6-b938-199ccfab50cc
201,36,Metric,365,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b
201,37,Yeah Yeah Yeahs,324,584c04d2-4acc-491b-8a0a-e63133f4bfc4
201,38,Morrissey,316,013fa897-86db-41d3-8e9f-386c8a34f4e6
201,39,The Maccabees,308,09d73f36-5b8d-451b-b01e-855f8c988e62
201,40,Cowboy Junkies,306,b52211f1-49a2-4cd2-8535-dd1ba37ea90b
201,41,Tom Waits,305,c3aeb863-7b26-4388-94e8-5a240f2be21b
201,42,Santo & Johnny,304,d7aa31ba-5739-427f-a9b5-8f0ce1c1e729
201,43,Broadcast,301,
201,44,The Creepshow,290,edbe30f8-0460-470d-9569-f39a58194397
201,45,Be Your Own Pet,274,4849dbcf-4192-434c-825b-077c9057c119
201,46,Ana Curra,266,2e889f15-fdcf-4b68-856b-bf30880d4a28
201,47,The Organ,266,2d12e7de-449d-4151-bc65-e5bad7ace24a
201,48,PJ Harvey,261,e795e03d-b5d5-4a5f-834d-162cfb308a2c
201,49,Kings of Leon,259,6ffb8ea9-2370-44d8-b678-e9237bbd347b
201,50,Nirvana,253,
202,1,Stick to Your Guns,10031,07ef6bdd-20c8-4f2b-ac87-463f65b90768
202,2,Rise Against,7661,606bf117-494f-4864-891f-09d63ff6aa4b
202,3,A Day to Remember,7445,db008806-16f6-48fc-8521-3d953709689d
202,4,Comeback Kid,3784,6d152109-c447-446d-9a06-3621c920bebd
202,5,Bad Religion,3779,149e6720-4e4a-41a4-afca-6d29083fc091
202,6,Architects,3535,
202,7,The Ghost Inside,2920,6fbd58c3-e9b3-4419-a197-0a0f22baed94
202,8,blink-182,2798,
202,9,The Amity Affliction,2644,0bfb9d2b-e732-4f28-b2fe-e1d3db9665f1
202,10,Beartooth,2212,98a1e0ab-35fa-40dd-b62c-9fda46fdb061
202,11,BoySetsFire,2210,ba561cc7-2050-47d3-8bc2-c645a1393d90
202,12,Anti-Flag,2156,
202,13,Bring Me the Horizon,1956,074e3847-f67f-49f9-81f1-8c8cea147e8e
202,14,Of Mice & Men,1931,82b6784e-8161-42a0-9b5c-b9d31e63fd85
202,15,Rancid,1827,24f8d8a5-269b-475c-a1cb-792990b0b2ee
202,16,Green Day,1824,084308bd-1654-436f-ba03-df6697104e19
202,17,Counterparts,1787,
202,18,August Burns Red,1731,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
202,19,For Today,1657,be33d914-c169-4630-9116-335fac9e6895
202,20,Obey the Brave,1567,b6b9b7b9-c94a-467a-b72a-a5fb2698a12f
202,21,Close Your Eyes,1534,ff6771be-c48e-4e24-9832-f96d678bcce1
202,22,Stray From the Path,1514,0fff8ab2-c500-4564-b4f1-f4da7642d986
202,23,Descendents,1444,f035837e-4117-438d-a524-cacf43500e68
202,24,The Word Alive,1419,e2cd69b3-ef80-4d53-aa86-a97d6f44573a
202,25,Bury Tomorrow,1374,95c4e9ef-291b-4f94-8bc9-2b00e76eacb0
202,26,H2O,1353,
202,27,Ignite,1296,4d9fb84a-8104-48c1-aa16-21f53c9053cc
202,28,Wage War,1293,653f3412-63c8-4bd8-bce1-a33aaf93a837
202,29,Fit For A King,1292,6eaab7b4-f2cb-4c80-9b36-7e7d5c2fa8c5
202,30,Silverstein,1253,d89de379-665d-425c-b2e9-41b95d1edb36
202,31,Hundredth,1241,66b2f925-e924-4cde-b09f-27ec21d29564
202,32,Pennywise,1230,5c210861-2ce2-4be3-9307-bbcfc361cc01
202,33,Light Your Anchor,1227,
202,34,Every Time I Die,1175,ef90f210-f136-4386-ab37-8c00d04eeace
202,35,The Offspring,1172,23a03e33-a603-404e-bcbf-2c00159d7067
202,36,In Hearts Wake,1164,d16f9fc8-fbba-4276-9b30-86b8f5ef5938
202,37,Killswitch Engage,1156,8295ee00-0096-461d-95c7-c2263d2a4c6d
202,38,letlive.,1107,358361ef-d38f-42ee-b9b3-b561a4c9db46
202,39,I Prevail,1079,1921c28c-ec61-4725-8e35-38dd656f7923
202,40,Gideon,1071,cd7df2ab-c974-4438-b440-baf38332d7aa
202,41,Misfits,1069,936addc3-91aa-49de-8ec0-0dc186de151f
202,42,While She Sleeps,1063,24e58672-0956-4e3b-87a4-aaf3d52094aa
202,43,Motörhead,985,57961a97-3796-4bf7-9f02-a985a8979ae9
202,44,Vanna,962,16356c85-6462-4fae-8c67-8064a5983632
202,45,For the Fallen Dreams,949,6fca6647-1dce-4028-8348-68238b8d2237
202,46,The Devil Wears Prada,870,43c0958c-27ef-46c4-b4cc-83cfca54170d
202,47,Adolescents,857,c43c7134-5d6f-4bfa-8275-b4012ae97c46
202,48,No Bragging Rights,857,224a4ffb-4a46-4312-b98a-afda163114ab
202,49,Shai Hulud,856,2aaa7913-72ae-469b-9fdb-4c79cd70ed2e
202,50,Slipknot,818,
203,1,Yann Tiersen,1801,12d432a3-feb0-49b1-a107-d20751880764
203,2,Johnny Flynn,1418,ce19a7e1-8c47-4dc6-9492-ef907ddc6514
203,3,Okkervil River,1336,9fa07bb4-8312-4cd7-a19a-4fdbc5797148
203,4,Count Basie,973,0dbd6300-efdc-420b-857e-895e18fad317
203,5,PJ Harvey,940,e795e03d-b5d5-4a5f-834d-162cfb308a2c
203,6,The Decemberists,922,97b1142f-c71e-4971-8736-4a8ceaf6b4c3
203,7,Ludovico Einaudi,872,fa34b363-79df-434f-a5b8-be4e6898543f
203,8,Jóhann Jóhannsson,871,578c1e77-4756-44dd-86a9-b1e71a5b635e
203,9,Bob Dylan,822,72c536dc-7137-4477-a521-567eeb840fa8
203,10,Joanna Newsom,806,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c
203,11,Camera Obscura,772,
203,12,Pavement,744,
203,13,Emmy the Great,693,60bbceb2-0ddc-403b-970b-b4e9c3b2de5c
203,14,The Shins,671,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18
203,15,Alexandre Desplat,654,391846f7-f09f-470c-b188-c16b3a2022e4
203,16,King Creosote,617,142dd7b6-6466-4839-84f6-0edfaaff0d97
203,17,The Smiths,615,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27
203,18,Kate Bush,609,4b585938-f271-45e2-b19a-91c634b5e396
203,19,The Magnetic Fields,609,3ff72a59-f39d-411d-9f93-2d4a86413013
203,20,Slow Club,597,36eae729-eb71-4ab0-82f8-9bef3255d881
203,21,Philip Glass,586,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b
203,22,Billy Bragg,582,7cec4a03-0a83-4308-856a-afb8aa5db0fc
203,23,Belle and Sebastian,571,e5c7b94f-e264-473c-bb0f-37c85d4d5c70
203,24,Yeah Yeah Yeahs,571,584c04d2-4acc-491b-8a0a-e63133f4bfc4
203,25,Belle & Sebastian,535,e5c7b94f-e264-473c-bb0f-37c85d4d5c70
203,26,Elliott Smith,534,27ad6f29-5f2c-499a-b823-8edd5e01d277
203,27,Beirut,533,
203,28,Morrissey,499,013fa897-86db-41d3-8e9f-386c8a34f4e6
203,29,Laura Marling,492,cd9713d6-6e5f-4143-9412-4d12b7bd47f2
203,30,Hot Chip,475,d8915e13-d67a-4aa0-9c0b-1f126af951af
203,31,The Dodos,463,
203,32,Amadou & Mariam,452,1fb60b6c-0f4d-42b4-8a5e-de705ec76660
203,33,Shout Out Louds,433,25a757f1-9fbe-4c52-be2e-1a5294fb25b9
203,34,Jeremy Warmsley,432,f8b2f03e-3ffd-401f-9b9e-338fc52070b1
203,35,Tori Amos,415,c0b2500e-0cef-4130-869d-732b23ed9df5
203,36,Bombay Bicycle Club,401,0ae49abe-d6af-44fa-8ab0-b9ace5690e6f
203,37,Ben Kweller,386,ff9deaae-da4f-42b7-a19e-36fedd3fc706
203,38,The Beach Boys,356,ebfc1398-8d96-47e3-82c3-f782abcdb13d
203,39,David Bowie,353,5441c29d-3602-4898-b1a1-b77fa23b8e50
203,40,Max Richter,349,509f20b2-5df3-4aec-9bbc-002131fb3f99
203,41,Manu Chao,342,7570a0dd-5a67-401b-b19a-261eee01a284
203,42,Neil Young,337,75167b8b-44e4-407b-9d35-effe87b223cf
203,43,Andrew Bird,320,081b133e-ce74-42ba-92c1-c18234acb532
203,44,Tunng,310,1eeaf46d-4991-4e95-8068-927627ccfc18
203,45,Pulp,308,76b2e842-5e85-4c97-ab62-d5bc315595b5
203,46,Micah P. Hinson,306,3584d6f6-62a5-4453-995c-66a7d6bd7a62
203,47,Self Esteem,305,3a83d5ba-e243-4940-a755-3b700779665e
203,48,The Howl & The Hum,302,67641bdf-e8aa-4da9-b742-c9e056d180ce
203,49,Bright Eyes,297,78f797e3-4913-4026-aad0-1cd858bd735b
203,50,First Aid Kit,295,373faa02-74d7-4b1d-9b47-7574ad510f8d
204,1,Sufjan Stevens,1316,01d3c51b-9b98-418a-8d8e-37f6fab59d8c
204,2,St. Vincent,1209,
204,3,Arcade Fire,1201,52074ba6-e495-4ef3-9bb4-0703888a9f68
